id,highway,name,oneway,lit,lanes,maxspeed,railway,boundary,access,natural,barrier,tunnel,bridge,incline,waterway,busway,toll
42732378,residential,,,,,,,,,,,,,,,,
42733427,residential,,,,,,,,,,,,,,,,
42733428,tertiary,,yes,,,,,,,,,,,,,,
42733429,tertiary,,yes,,,,,,,,,,,,,,
42733430,tertiary,,,,,,,,,,,,,,,,
42733431,tertiary,Γεωργίου Παπανδρέου,,,,,,,,,,,,,,,
42733432,residential,Δωδεκανήσου,,,,,,,,,,,,,,,
42733433,residential,,,,,,,,,,,,,,,,
42733434,residential,Καλύμνου,,,,,,,,,,,,,,,
42733435,residential,Ήλιδος,yes,,,,,,,,,,,,,,
42733436,residential,,,,,,,,,,,,,,,,
42733438,residential,Χίου,,,,,,,,,,,,,,,
42733439,residential,Πάρνωνος,,,,,,,,,,,,,,,
42733441,tertiary,Κρυονερίου,yes,,,,,,,,,,,,,,
42733442,residential,,,,,,,,,,,,,,,,
42733443,residential,,,,,,,,,,,,,,,,
42733444,residential,Ακροπόλεως,,,,,,,,,,,,,,,
42733451,residential,,,,,,,,,,,,,,,,
42733463,residential,Φαιστού,,,,,,,,,,,,,,,
42733470,residential,,,,,,,,,,,,,,,,
42733474,residential,,,,,,,,,,,,,,,,
42733491,residential,,,,,,,,,,,,,,,,
42733494,residential,Μίνωος,,,,,,,,,,,,,,,
42733518,residential,Ομήρου,,,,,,,,,,,,,,,
42733521,residential,Σάμου,,,,,,,,,,,,,,,
42733523,residential,Ικαρίας,,,,,,,,,,,,,,,
42733524,residential,Πηλίου,,,,,,,,,,,,,,,
42733530,residential,Πάρνηθος,,,,,,,,,,,,,,,
42733758,residential,Πιπίνου,-1,,,,,,,,,,,,,,
42733760,residential,Μουσουνίτσης,,,,,,,,,,,,,,,
42733761,residential,,,,,,,,,,,,,,,,
42733762,residential,Δόξης,,,,,,,,,,,,,,,
42733763,residential,Μεγάλου Αλεξάνδρου,yes,,,,,,,,,,,,,,
42733764,residential,,,,,,,,,,,,,,,,
42733765,residential,,,,,,,,,,,,,,,,
42733766,residential,,,,,,,,,,,,,,,,
42733767,residential,Δωδεκανήσου,,,,,,,,,,,,,,,
42733770,tertiary,,,,,,,,,,,,,,,,
42733771,residential,,,,,,,,,,,,,,,,
42733772,pedestrian,Χίου,,,,,,,,,,,,,,,
42733773,residential,,,,,,,,,,,,,,,,
42733774,residential,,,,,,,,,,,,,,,,
42769970,secondary,Δημοκρατίας,no,,,40,,administrative,,,,,,,,,
42769973,secondary,Δημοκρατίας,yes,,,,,,,,,,,,,,
42769976,secondary,Δημοκρατίας,yes,,,,,,,,,,,,,,
42770382,residential,Ηγουμενίτσας,,,,,,,,,,,,,,,
42770383,residential,,,,,,,,,,,,,,,,
42770384,residential,,,,,,,,,,,,,,,,
42770385,residential,,,,,,,,,,,,,,,,
42770386,residential,Αριστείδου,yes,,,,,,,,,,,,,,
42770387,residential,,,,,,,,,,,,,,,,
42770388,residential,,,,,,,,,,,,,,,,
42770391,residential,,,,,,,,,,,,,,,,
42770392,footway,,,,,,,,,,,,,,,,
42770393,residential,,,,,,,,,,,,,,,,
42770399,residential,Μεσολογγίου,,,,,,,,,,,,,,,
42770400,residential,Αγίας Παρασκευής,,,,,,,,,,,,,,,
42770402,residential,,,,,,,,,,,,,,,,
42770408,residential,,,,,,,,,,,,,,,,
42770412,residential,,,,,,,,,,,,,,,,
42770710,residential,,,,,,,,,,,,,,,,
42770711,residential,,,,,,,,,,,,,,,,
42770712,residential,Ξανθίππου,,,,,,,,,,,,,,,
42770717,residential,Σαλαμίνος,,,,,,,,,,,,,,,
42770718,residential,Πάροδος Ξανθίππου,no,,,,,,,,,,,,,,
42770730,residential,Πινδάρου,yes,,,,,,,,,,,,,,
42770737,residential,,,,,,,,,,,,,,,,
42771500,residential,,yes,,,,,,,,,,,,,,
42771517,residential,Δεληγιάννη,yes,,,,,,,,,,,,,,
42771518,residential,,-1,,,,,,,,,,,,,,
42771519,residential,,yes,,,,,,,,,,,,,,
42771521,residential,,,,,,,,,,,,,,,,
42771522,living_street,,yes,,,,,,,,,,,,,,
42771524,residential,,,,,,,,,,,,,,,,
42771525,residential,,yes,,,,,,,,,,,,,,
42771526,residential,,,,,,,,,,,,,,,,
42771532,residential,Σουλίου,,,,,,,,,,,,,,,
42783087,residential,,,,,,,,,,,,,,,,
42783088,unclassified,,,,,,,,,,,,,,,,
42783089,residential,,,,,,,,,,,,,,,,
42783099,residential,,,,,,,,,,,,,,,,
42783100,residential,,,,,,,,,,,,,,,,
42783101,residential,,,,,,,,,,,,,,,,
42783102,residential,,,,,,,,,,,,,,,,
42783104,residential,Ευριπίδου,yes,,,,,,,,,,,,,,
42783105,tertiary,,yes,,,,,,,,,,,,,,
42783106,tertiary,,yes,,,,,,,,,,,,,,
42783107,residential,,,,,,,,,,,,,,,,
42783109,residential,,,,,,,,,,,,,,,,
42783112,residential,,,,,,,,,,,,,,,,
42783117,residential,,,,,,,,,,,,,,,,
42783118,residential,,,,,,,,,,,,,,,,
42783119,residential,Αγίας Παρασκευής,no,,,,,,,,,,,,,,
42783315,residential,,,,,,,,,,,,,,,,
42783317,residential,,,,,,,,,,,,,,,,
42783318,tertiary,,,,,,,,,,,,,,,,
42783320,residential,,yes,,,,,,,,,,,,,,
42783321,residential,Μάρκου Μπότσαρη,,,,,,,,,,,,,,,
42783323,residential,,,,,,,,,,,,,,,,
42783325,residential,,,,,,,,,,,,,,,,
42783327,residential,,,,,,,,,,,,,,,,
42783329,residential,,,,,,,,,,,,,,,,
42783330,residential,,,,,,,,,,,,,,,,
42783331,residential,,,,,,,,,,,,,,,,
42783332,residential,,,,,,,,,,,,,,,,
42783333,residential,,,,,,,,,,,,,,,,
42783334,residential,,,,,,,,,,,,,,,,
42783336,residential,,,,,,,,,,,,,,,,
42783337,residential,,,,,,,,,,,,,,,,
42783342,residential,,,,,,,,,,,,,,,,
42783343,residential,,,,,,,,,,,,,,,,
42783345,residential,,,,,,,,,,,,,,,,
42783346,residential,,,,,,,,,,,,,,,,
42783347,residential,,,,,,,,,,,,,,,,
42783348,residential,,,,,,,,,,,,,,,,
42783349,residential,,,,,,,,,,,,,,,,
42783510,residential,,,,,,,,,,,,,,,,
42783513,residential,,,,,,,,,,,,,,,,
42783515,residential,Αθανασίου Διάκου,,,,,,,,,,,,,,,
42783518,residential,,-1,,,,,,,,,,,,,,
42783521,living_street,,,,,,,,,,,,,,,,
42783525,residential,Ανδρούτσου,,,,,,,,,,,,,,,
42783527,residential,Ευριπίδου,-1,,,,,,,,,,,,,,
42783533,residential,Ζαλόγγου,-1,,,,,,,,,,,,,,
42783535,residential,Καποδιστρίου,,,,,,,,,,,,,,,
42783536,residential,Ναυαρίνου,-1,,,,,,,,,,,,,,
42783543,residential,,,,,,,,,,,,,,,,
42783545,residential,,,,,,,,,,,,,,,,
42783547,residential,,,,,,,,,,,,,,,,
42783548,residential,,-1,,,,,,,,,,,,,,
42783849,residential,,,,,,,,,,,,,,,,
42783853,residential,,,,,,,,,,,,,,,,
42783854,residential,,,,,,,,,,,,,,,,
42783855,residential,,,,,,,,,,,,,,,,
42783856,residential,,,,,,,,,,,,,,,,
42783857,residential,Μεγάλου Αλεξάνδρου,,,,,,,,,,,,,,,
42783858,residential,,,,,,,,,,,,,,,,
42783859,residential,Νικ. Πλαστήρα,,,,,,,,,,,,,,,
42783861,residential,Ευριπίδου,yes,,,,,,,,,,,,,,
42783862,residential,,,,,,,,,,,,,,,,
42784280,residential,Σύρου,yes,,,,,,,,,,,,,,
42784285,tertiary,Σοφοκλή Βενιζέλου,no,,,,,,,,,,,,,,
42784289,residential,,,,,,,,,,,,,,,,
42784290,footway,Σπύρου Μελά,,,,,,,,,,,,,,,
42784291,residential,Σύρου,yes,,,,,,,,,,,,,,
42784292,residential,Σύρου,yes,,,,,,,,,,,,,,
42784293,pedestrian,Παπάγου Αλεξ.,yes,,,,,,,,,,,,,,
42784294,pedestrian,Παπάγου Αλεξ.,yes,,,,,,,,,,,,,,
42784295,residential,Σύρου,yes,,,,,,,,,,,,,,
42784296,residential,,,,,,,,,,,,,,,,
42784297,residential,,,,,,,,,,,,,,,,
42784298,residential,,yes,,,,,,,,,,,,,,
42784299,residential,,yes,,,,,,,,,,,,,,
42784300,residential,,yes,,,,,,,,,,,,,,
42784301,residential,,,,,,,,,,,,,,,,
42784303,residential,,,,,,,,,,,,,,,,
42784305,residential,,,,,,,,,,,,,,,,
42784306,residential,,,,,,,,,,,,,,,,
42784307,residential,,,,,,,,,,,,,,,,
42784308,residential,,,,,,,,,,,,,,,,
42784309,residential,,,,,,,,,,,,,,,,
42784310,residential,,,,,,,,,,,,,,,,
42784311,residential,,,,,,,,,,,,,,,,
42784312,residential,,,,,,,,,,,,,,,,
42784313,residential,,,,,,,,,,,,,,,,
42784314,residential,Ηπείρου,,,,,,,,,,,,,,,
42784315,tertiary,Σοφοκλή Βενιζέλου,no,,,,,,,,,,,,,,
42784316,residential,,,,,,,,,,,,,,,,
42784317,residential,,,,,,,,,,,,,,,,
42784318,residential,,,,,,,,,,,,,,,,
42784319,residential,,,,,,,,,,,,,,,,
42784320,residential,,,,,,,,,,,,,,,,
42784321,residential,,,,,,,,,,,,,,,,
42784322,residential,,,,,,,,,,,,,,,,
42784467,residential,,yes,,,,,,,,,,,,,,
42784487,service,,,,,,,,,,,,,,,,
42784488,residential,Σύρου,,,,,,,,,,,,,,,
42784538,residential,,,,,,,,,,,,,,,,
42784539,service,,,,,,,,,,,,,,,,
42784540,service,,,,,,,,,,,,,,,,
42784541,service,,,,,,,,,,,,,,,,
42784542,residential,,,,,,,,,,,,,,,,
42784543,residential,,,,,,,,,,,,,,,,
42784544,residential,,,,,,,,,,,,,,,,
42784548,service,,,,,,,,,,,,,,,,
42784549,service,,,,,,,,,,,,,,,,
42784550,service,,,,,,,,,,,,,,,,
42784553,residential,,,,,,,,,,,,,,,,
42784824,unclassified,,,,,,,,,,,,,,,,
42784825,residential,,,,,,,,,,,,,,,,
42784826,tertiary,Νικ. Πλαστήρα,no,,,,,,,,,,,,,,
42784827,tertiary_link,Αγίων Αναργύρων,yes,,,,,,,,,,,,,,
42784828,tertiary_link,Αγίων Αναργύρων,yes,,,,,,,,,,,,,,
42784831,residential,Σύρου,yes,,,,,,,,,,,,,,
42836636,residential,,,,,,,,,,,,,,,,
42836638,residential,,,,,,,,,,,,,,,,
42887462,residential,Θεσσαλίας,yes,,,,,,,,,,,,,,
42887463,residential,Παπαφλέσσα,yes,,,,,,,,,,,,,,
42887464,pedestrian,Γρηγορίου Αυξεντίου,,,,,,,,,,,,,,,
42887467,tertiary,Περικλεους,no,,,,,,,,,,,,,,
42887471,residential,Αγίου Δημητρίου,yes,,,,,,,,,,,,,,
43128241,residential,Πλατεία Περιμένη,yes,,,,,,,,,,,,,,
43470475,residential,Άτλαντος,yes,,,,,,,,,,,,,,
43470482,residential,Άτλαντος,yes,,,,,,,,,,,,,,
43470489,residential,Πλ. Κολιάτσου,,,,,,,,,,,,,,,
43470494,residential,Δουσμανη,,,,,,,,,,,,,,,
43470496,residential,Μεσαριάς,,,,,,,,,,,,,,,
43470504,residential,Πολυγένη,,,,,,,,,,,,,,,
43470509,residential,Χατζηδάκη,yes,,,,,,,,,,,,,,
43470514,residential,Αχρίδος,,,,,,,,,,,,,,,
43470523,secondary,Αχαρνών,yes,yes,,,,,,,,,,,,,
43470527,secondary,Αχαρνών,no,yes,,,,,,,,,,,,,
43470571,residential,Κυπαρισσου,,,,,,,,,,,,,,,
43471608,service,Σαρδέων,,,,,,,,,,,,,,,
43471609,service,Παμίσου,,,,,,,,,,,,,,,
43471610,service,Αγίου Μελετίου,,,,,,,,,,,,,,,
43471611,residential,Κολοφώνος,,,,,,,,,,,,,,,
43471623,residential,Μοσχοπόλεως,,,,,,,,,,,,,,,
43471629,residential,Πάφου,,,,,,,,,,,,,,,
43471630,residential,Πάφου,,,,,,,,,,,,,,,
43471638,pedestrian,Πλ. Αγίου Νικολάου,,,,,,,,,,,,,,,
43471640,residential,Πλ. Αγίου Νικολάου,,,,,,,,,,,,,,,
43531028,service,Ληθης,,,,,,,,,,,,,,,
43531029,pedestrian,Καμπανη,,,,,,,,,,,,,,,
43531030,service,Ξεναγόρα,,,,,,,,,,,,,,,
43531031,residential,Νιγρίτης,,,,,,,,,,,,,,,
43531033,residential,Κλαπαδου,,,,,,,,,,,,,,,
43531034,residential,Καρπάθου,yes,,,,,,,,,,,,,,
43531036,residential,Κιτιου,,,,,,,,,,,,,,,
43531037,residential,Τελεστου,,,,,,,,,,,,,,,
43531039,residential,Χάλκης,,,,,,,,,,,,,,,
43531040,residential,Κασσαβέτη,,,,,,,,,,,,,,,
43531041,residential,Πήλικα,yes,,,,,,,,,,,,,,
43531244,residential,Φυταλη,,,,,,,,,,,,,,,
43531245,service,Φραγκίστας,,,,,,,,,,,,,,,
43531246,residential,Μηδειας,,,,,,,,,,,,,,,
43531247,service,,,,,,,,,,,,,,,,
43571900,residential,Κουντουριώτου,yes,,,,,,,,,,,,,,
43571901,pedestrian,,,,,,,,,,,,,,,,
43571902,pedestrian,,,,,,,,,,,,,,,,
43571903,pedestrian,Ανδριτσαίνης,,,,,,,,,,,,,,,
43571904,service,,,,,,,,,,,,,,,,
43571905,residential,Νιόβης,yes,,,,,,,,,,,,,,
43571906,residential,Δρυάδων,yes,,,,,,,,,,,,,,
43571907,pedestrian,,,,,,,,,,,,,,,,
43571908,residential,Ήβης,yes,,,,,,,,,,,,,,
43571929,residential,Αλκυόνης,yes,,,,,,,,,,,,,,
43572663,residential,Ηνιόχου,yes,,,,,,,,,,,,,,
43572678,pedestrian,Αριάδνης,,,,,,,,,,,,,,,
43572685,residential,Πάρνωνος,yes,,,,,,,,,,,,,,
43572692,residential,Σαπφούς,yes,,,,,,,,,,,,,,
43572744,residential,Δελφών,yes,,,,,,,,,,,,,,
43572756,residential,Ευριδίκης,yes,,,,,,,,,,,,,,
43572767,residential,Χίου,yes,,,,,,,,,,,,,,
43572779,residential,Αλκυόνης,yes,,,,,,,,,,,,,,
43572784,residential,Πυθίας,yes,,,,,,,,,,,,,,
43572794,residential,Ιθώμης,,,,,,,,,,,,,,,
43572799,residential,Βυτίνης,,,,,,,,,,,,,,,
43572806,residential,Ρέας,yes,,,,,,,,,,,,,,
43572830,residential,Νυμφών,yes,,,,,,,,,,,,,,
43572844,residential,Πανός,yes,,,,,,,,,,,,,,
43572855,residential,Κυβέλης,yes,,,,,,,,,,,,,,
43572870,residential,Εκάβης,yes,,,,,,,,,,,,,,
43572888,residential,Ορφέως,yes,,,,,,,,,,,,,,
43572902,residential,Κυβέλης,yes,,,,,,,,,,,,,,
43572906,pedestrian,Φωκα Ι,,,,,,,,,,,,,,,
43572960,residential,Ανταίου,yes,,,,,,,,,,,,,,
43573592,residential,Υψηλάντου,,,,,,,,,,,,,,,
43573593,residential,Σκουφά,yes,,,,,,,,,,,,,,
43573594,residential,Ξάνθου,yes,,,,,,,,,,,,,,
43573597,residential,Καποδιστρίου,yes,,,,,,,,,,,,,,
43573610,residential,Νηλέως,,,,,,,,,,,,,,,
43573611,residential,Έρσης,,,,,,,,,,,,,,,
43573613,residential,Ερατούς,yes,,,,,,,,,,,,,,
43573617,residential,Ελπίδος,yes,,,,,,,,,,,,,,
43573621,residential,Έρσης,,,,,,,,,,,,,,,
43573622,residential,Έρσης,yes,,,,,,,,,,,,,,
43573624,residential,Τσόντου,yes,,,,,,,,,,,,,,
43573654,residential,Κυμοθόης,yes,,,,,,,,,,,,,,
43573655,residential,Ηρακλείου,,,,,,,,,,,,,,,
43573658,residential,Απόλλωνος,yes,,,,,,,,,,,,,,
43573659,tertiary,Ωρωπού,yes,,,,,administrative,,,,,,,,,
43573666,residential,Έρσης,,,,,,,,,,,,,,,
43573668,residential,Ηχούς,yes,,,,,,,,,,,,,,
43573675,residential,Αγίου Σπυρίδωνος,yes,,,,,,,,,,,,,,
43574939,residential,Μουρούζη,yes,,,,,,,,,,,,,,
43574948,residential,Ανδρούτσου,yes,,,,,,,,,,,,,,
43574955,residential,Κολοκοτρώνη,yes,,,,,,,,,,,,,,
43574958,pedestrian,Ζαλόγγου,,,,,,,,,,,,,,,
43574972,residential,Δερβενακίων,yes,,,,,,,,,,,,,,
43574978,residential,Νοταρά,yes,,,,,,,,,,,,,,
43574983,steps,Σκρα,,,,,,,,,,,,,,,
43574989,residential,Εκάτης,yes,,,,,,,,,,,,,,
43574996,residential,Αρτέμιδος,,,,,,,,,,,,,,,
43575012,residential,Μαυρογένους,yes,,,,,,,,,,,,,,
43575016,residential,,no,,,,,,,,,,,,,,
43575022,residential,Μπουμπουλίνας,yes,,,,,,,,,,,,,,
43575027,residential,Χρ. Τζαβέλλα,yes,,,,,,,,,,,,,,
43575032,residential,Ελπίδος,yes,,,,,,,,,,,,,,
43575041,residential,Κοραή,yes,,,,,,,,,,,,,,
43575046,tertiary,Παπαφλέσσα,no,,,,,,,,,,,,,,
43575061,residential,Κουντουριώτου,yes,,,,,,,,,,,,,,
43575066,residential,Πανδώρας,yes,,,,,,,,,,,,,,
43575069,residential,Λητούς,yes,,,,,,,,,,,,,,
43575073,residential,Αλκυόνης,yes,,,,,,,,,,,,,,
43575081,residential,Γιασεμιών,,,,,,,,,,,,,,,
43575098,residential,Γιαννούλη,,,,,,,,,,,,,,,
43576671,residential,Νικηταρά,yes,,,,,,,,,,,,,,
43576682,residential,Θερισσού,yes,,,,,,,,,,,,,,
43576689,residential,Πιπίνου,yes,,,,,,,,,,,,,,
43576693,residential,Λήδας,,,,,,,,,,,,,,,
43576724,residential,Σούδας,yes,,,,,,,,,,,,,,
43576725,residential,Νικοτσαρά,yes,,,,,,,,,,,,,,
43576732,residential,Κνωσσού,yes,,,,,,,,,,,,,,
43576735,residential,Κατσώνη Λ.,yes,,,,,,,,,,,,,,
43576742,residential,Μιαούλη,yes,,,,,,,,,,,,,,
43576743,residential,Πέτα,yes,,,,,,,,,,,,,,
43576747,residential,Σαμουήλ Καλογήρου,yes,,,,,,,,,,,,,,
43576749,residential,Κουγκιου,,,,,,,,,,,,,,,
43576890,residential,Βιζυηνού,,,,,,,,,,,,,,,
43717208,steps,Μέσσης,,,,,,,,,,,,,,,
43717214,residential,Τήνου,,,,,,,,,,,,,,,
43717332,residential,,,,,,,,,,,,,,,,
43717342,residential,,,,,,,,,,,,,,,,
43717368,residential,Θερμοπυλών,yes,,,,,,,,,,,,,,
43904626,track,,,,,,,,,,,,,,,,
44001428,residential,Αρκαδίου,,,,,,,,,,,,,,,
44001438,primary_link,Καποδιστρίου,yes,,,,,,,,,,,,,,
44001443,residential,,no,,,,,,,,,,,,,,
44001444,residential,,no,,,,,,,,,,,,,,
44001446,residential,,no,,,,,,,,,,,,,,
44001447,residential,,no,,,,,,,,,,,,,,
44001451,tertiary,Μακεδονομάχων,,,,,,,,,,,,,,,
44001847,secondary,Κύμης,yes,yes,1,,,,,,,,,,,,
44001852,secondary,Κύμης,yes,yes,1,,,,,,,,,,,,
44001855,primary,Κύμης,yes,yes,2,,,,,,,,,,,,
44001859,primary,Κύμης,yes,yes,2,,,,,,,,,,,,
44001860,primary,Κύμης,yes,yes,2,,,,,,,yes,,,,,
44001862,primary_link,Κύμης,yes,yes,1,,,,,,,,,,,,
44001866,residential,,,,,,,,,,,,,,,,
44001867,residential,,,,,,,,,,,,,,,,
44001870,primary,Κύμης,yes,yes,2,,,,,,,yes,,,,,
44002025,residential,,,,,,,,,,,,,,,,
44002026,residential,Ανθρακωρύχων,,,,,,,,,,,,,,,
44002027,residential,,,,,,,,,,,,,,,,
44002028,residential,,,,,,,,,,,,,,,,
44002029,residential,Παμφιλίας,,,,,,,,,,,,,,,
44002030,residential,,,,,,,,,,,,,,,,
44002031,residential,,,,,,,,,,,,,,,,
44002032,residential,,,,,,,,,,,,,,,,
44002034,residential,,,,,,,,,,,,,,,,
44005572,residential,,yes,,,,,,,,,,,,,,
44005574,tertiary,Μαρίνου Αντύπα,yes,,2,,,,,,,,,,,,
44005576,residential,,,,,,,,,,,,,,,,
44005577,residential,,,,,,,,,,,,,,,,
44005578,residential,Φρυγίας,,,,,,,,,,,,,,,
44005579,residential,,,,,,,,,,,,,,,,
44005580,residential,Παπαϊωάννου Ι,yes,,,,,administrative,,,,,,,,,
44006263,unclassified,,,,,,,,,,,,,,,,
44006264,,,,,,,,administrative,,,,,,,,,
44010624,primary,Κηφισίας,yes,yes,3,70,,,,,,,,,,,
44010627,secondary_link,Λεωφόρος Κηφισίας,yes,yes,,,,,,,,,,,,,
44113430,tertiary,,no,,,,,,,,,,,,,,
44113432,primary_link,,yes,yes,,,,,,,,,,,,,
44113433,primary_link,,yes,yes,,,,,,,,,,,,,
44113441,residential,Θράκης,,,,,,,,,,,,,,,
44113446,residential,Δωδεκανήσου,,,,,,,,,,,,,,,
44113448,residential,Ελ Αλαμέιν,yes,,,,,,,,,,,,,,
44113452,tertiary,,yes,,,,,,,,,,,,,,
44114469,secondary_link,,yes,,,,,,,,,,,,,,
44114470,residential,Ερυθρού Σταυρού,yes,,,,,,,,,,,,,,
44128548,residential,,,,,,,,,,,,,,,,
44128549,residential,Αγίου Γεωργίου,yes,,,,,,,,,,,,,,
44128553,service,,,,,,,,,,,,,,,,
44128556,tertiary,Αγίου Γεωργίου,yes,,,,,,,,,,,,,,
44128557,tertiary,Αγίου Γεωργίου,yes,,,,,,,,,,,,,,
44128558,pedestrian,Ηπείρου,,,,,,,,,,,,,,,
44128559,residential,,,,,,,,,,,,,,,,
44128562,unclassified,,,,,,,,,,,,,,,,
44128564,residential,Αγράφων,yes,,,,,,,,,,,,,,
44128565,residential,Κιθαιρώνος,,,,,,,,,,,,,,,
44128567,residential,Ελευθερίας,yes,,,,,,,,,,,,,,
44128569,service,,,,,,,,,,,,,,,,
44128570,residential,Αγίου Όρους,yes,,,,,,,,,,,,,,
44128571,residential,Παγγαίου,yes,,,,,,,,,,,,,,
44128572,residential,,,,,,,,,,,,,,,,
44128573,residential,,,,,,,,,,,,,,,,
44128575,residential,Ολύμπου,,,,,,,,,,,,,,,
44128576,residential,Ζήρειας,,,,,,,,,,,,,,,
44128577,residential,Μαίναλου,,,,,,,,,,,,,,,
44128578,residential,Καλλίδρομου,yes,,,,,,,,,,,,,,
44128579,residential,Τεμπών,,,,,,,,,,,,,,,
44128581,residential,Πάτμου,,,,,,,,,,,,,,,
44128582,residential,Σαλίβερου,-1,,,,,,,,,,,,,,
44128584,residential,Φιλίας,,,,,,,,,,,,,,,
44128585,residential,Γκιώνας,yes,,,,,,,,,,,,,,
44128588,service,,,,,,,,,,,,,,,,
44128589,service,,,,,,,,,,,,,,,,
44128590,unclassified,,,,,,,,,,,,,,,,
44128591,service,,yes,,,,,,,,,,,,,,
44128592,residential,,,,,,,,,,,,,,,,
44128593,residential,Ιπποκράτους,,,,,,,,,,,,,,,
44128594,service,,,,,,,,,,,,,,,,
44128597,tertiary,Εϋνάρδου,yes,,,,,,,,,,,,,,
44128599,residential,Αγίας Φιλοθέης,yes,,,,,,,,,,,,,,
44128600,residential,Παστέρ,,,,,,,,,,,,,,,
44128601,residential,Φλέμινγκ,,,,,,,,,,,,,,,
44128602,residential,Χασιώτη,,,,,,,,,,,,,,,
44128603,residential,,,,,,,,,,,,,,,,
44128605,residential,,,,,,,,,,,,,,,,
44128606,residential,Ανθέων,,,,,,,,,,,,,,,
44128607,residential,Ευγενίας,,,,,,,,,,,,,,,
44128608,residential,Ελευθερίας,yes,,,,,,,,,,,,,,
44128609,residential,Υακίνθου,-1,,,,,,,,,,,,,,
44128610,residential,Κύπρου,,,,,,,,,,,,,,,
44128612,residential,Πάρνηθος,,,,,,,,,,,,,,,
44128614,residential,Ελευθερίας,yes,,,,,,,,,,,,,,
44202244,service,Καλαμά Ποταμού,yes,,,,,,,,,,,,,,
44202245,residential,Εκάλης,,,,,,,,,,,,,,,
44202246,tertiary,Αγίας Άννας,yes,,,,,,,,,,,,,,
44202247,residential,Μάνου,yes,,,,,,,,,,,,,,
44202250,residential,Βούτου,,,,,,,,,,,,,,,
44202260,tertiary,,yes,,,,,,,,,,,,,,
44202272,residential,Αιγαίου,yes,,,,,,,,,,,,,,
44202278,primary_link,,yes,yes,,,,,,,,,,,,,
44202286,tertiary,Βασιλέως Γεωργίου Β',yes,,,,,,,,,,,,,,
44339086,residential,Ωρωπού,,,,,,,,,,,,,,,
44339087,residential,Αυλίδος,,,,,,,,,,,,,,,
44339088,residential,Αμαζόνων,,,,,,,,,,,,,,,
44339089,residential,Καρδαμύλης,,,,,,,,,,,,,,,
